season_id,episode_id,scene_id,utterance_id,speaker,transcript,emotion,character_entities,num_talked_about
s04,e19,c08,u007,The Singing Man,Breakfast is near!,Joyful,[],0
s04,e19,c08,u008,Both,The dark of night has disappeared!!,Joyful,[],0
s04,e19,c08,u009,The Singing Man,I'll see you tomorrow morning!,Joyful,"['The Singing Man', 'Joey Tribbiani']",2
s04,e19,c08,u010,Joey Tribbiani,Okay!,Joyful,[],0
s04,e20,c04,u002,Monica Geller,Oh my God! Ohh! Look at this one! It's so beautiful!,Joyful,[],0
s04,e20,c04,u003,Phoebe Buffay,"Yeah, but y'know, about have of these are gonna end up getting divorced.",Sad,[],0
s04,e20,c04,u004,The Saleslady,May I help you ladies?,Joyful,"['The Saleslady', 'Phoebe Buffay', 'Monica Geller']",3
s04,e20,c04,u005,Monica Geller,"Oh, yes, umm, I'm here to pick up a dress that you have on hold.",Scared,"['Monica Geller', 'The Saleslady']",2
s04,e20,c04,u006,The Saleslady,"Yes, what's the name, please?",Neutral,[],0
s04,e20,c04,u007,Monica Geller,Emily Waltham.,Neutral,['#GENERAL#'],1
s04,e20,c04,u008,The Saleslady,Yes! I have it right here. Would you like to try it on Ms. Waltham?,Joyful,"['The Saleslady', 'Non-Entity']",2
s04,e20,c04,u009,Monica Geller,Okay.,Powerful,[],0
s04,e20,c04,u011,Phoebe Buffay,You're the most beautiful bride I've ever seen.,Peaceful,"['Monica Geller', 'Monica Geller']",2
s04,e20,c04,u012,Monica Geller,"I am, aren't I?",Powerful,"['Monica Geller', 'Monica Geller']",2
s04,e20,c04,u013,The Saleslady,Ms. Waltham?,Neutral,['Monica Geller'],1
s04,e20,c04,u014,Monica Geller,Yes?,Neutral,[],0
s04,e20,c04,u015,The Saleslady,We're closing.,Peaceful,"['The Saleslady', '#GENERAL#']",2
s04,e20,c04,u016,Monica Geller,All right.,Joyful,[],0
s04,e20,c04,u017,The Saleslady,And could I get my ring back?,Neutral,"['The Saleslady', 'The Saleslady']",2
s04,e20,c06,u002,Monica Geller,Does she use the cups? Yes! I believe she does. Does she use the plates? Yes! I believe she does.,Powerful,[],0
s04,e20,c06,u004,Monica Geller,"Oh. Thank you. Ohhh, thank you very much. Oh, thank you for coming. Uh, just a second!",Joyful,['Phoebe Buffay'],1
s04,e20,c06,u005,Phoebe Buffay,"No-no, let me in!",Joyful,['Phoebe Buffay'],1
s04,e20,c06,u006,Monica Geller,Phoebe?,Scared,['Phoebe Buffay'],1
s04,e20,c06,u007,Phoebe Buffay,Yeah!,Neutral,[],0
s04,e20,c06,u008,Monica Geller,Can you just hold on for one minute?,Scared,['Phoebe Buffay'],1
s04,e20,c06,u009,Phoebe Buffay,"No, you have to let me in right now!!",Mad,"['Monica Geller', 'Phoebe Buffay']",2
s04,e20,c06,u010,Monica Geller,Are you alone?,Scared,['Phoebe Buffay'],1
s04,e20,c06,u011,Phoebe Buffay,Yes!,Peaceful,[],0
s04,e20,c06,u012,Monica Geller,All right.,Peaceful,[],0
s04,e20,c08,u002,Joshua Burgin,"Hey, Rachel.",Neutral,['Rachel Green'],1
s04,e20,c08,u003,Rachel Green,Hi!,Neutral,[],0
s04,e20,c08,u004,Joshua Burgin,What's up? You're voice sounded all squeaky on the phone.,Peaceful,['Rachel Green'],1
s04,e20,c08,u005,Rachel Green,"Ohh, nothing, I just wanted to see you. See you and hug you. See you.",Peaceful,"['Joshua Burgin', 'Joshua Burgin']",2
s04,e20,c08,u006,Joshua Burgin,Great!,Powerful,[],0
s04,e20,c08,u007,Rachel Green,Yeah! Sit!,Peaceful,[],0
s04,e20,c08,u008,Joshua Burgin,You okay?,Powerful,['Rachel Green'],1
s04,e20,c08,u009,Rachel Green,"I'm more than okay, I am really, really happy! Wanna know why?",Powerful,['Non-Entity'],1
s04,e20,c08,u010,Joshua Burgin,Do I?,Peaceful,['Joshua Burgin'],1
s04,e20,c08,u011,Rachel Green,"'Cause I am really happy about us. I think we are, I think we are so on the right track! Y'know? I mean, I think we are working, I think we are clicking. Y'know?",Scared,"['Rachel Green', 'Rachel Green', 'Joshua Burgin', 'Rachel Green', 'Rachel Green', 'Joshua Burgin']",6
s04,e20,c08,u012,Joshua Burgin,"Yeah, sure-sure, yeah, we're-we're-we're-we're-we're clicking.",Peaceful,"['Rachel Green', 'Joshua Burgin', 'Rachel Green', 'Joshua Burgin', 'Rachel Green', 'Joshua Burgin', 'Rachel Green', 'Joshua Burgin', 'Rachel Green', 'Joshua Burgin']",10
s04,e20,c08,u013,Rachel Green,"Yeah-yeah, y'know if-if there was just like one little area where I-that I think we need-we would need to work on; I-I would think it was we're just not crazy enough!",Mad,"['Rachel Green', 'Rachel Green', 'Rachel Green', 'Joshua Burgin', 'Rachel Green', 'Joshua Burgin', 'Rachel Green', 'Rachel Green', 'Non-Entity', 'Rachel Green', 'Joshua Burgin']",11
s04,e20,c08,u014,Joshua Burgin,"I-I gotta say, I-I-I-I'm not too sure I agree with that.",Scared,"['Joshua Burgin', 'Joshua Burgin', 'Joshua Burgin', 'Joshua Burgin']",4
s04,e20,c08,u015,Rachel Green,"Well, yeah, right, y'know what? Yeah, you're right, I mean, we no, we have our fun. Yeah! But if ......I mean, I mean like craaaazy! Y'know? Okay, all right. This is gonna, this is gonna sound y'know, a little umm, hasty, but uh, just go with it. Umm. Ugh. What if we got married?",Joyful,"['Joshua Burgin', 'Rachel Green', 'Rachel Green', 'Joshua Burgin', 'Rachel Green', 'Joshua Burgin', 'Rachel Green', 'Joshua Burgin']",8
s04,e20,c08,u016,Joshua Burgin,What?!,Powerful,[],0
s04,e20,c08,u017,Rachel Green,"Oh, I know, I know, it's-it's so, it's so totally like, ""Whoa! Can we do this?"" Y'know, I mean, but I mean it just feels right! Don't you think? It does! I mean, it just feels right, don't you think?",Joyful,"['Rachel Green', 'Joshua Burgin']",2
s04,e20,c08,u018,Joshua Burgin,"Wow! Uhh, Rachel uhh, you're a real special lady, but my divorce isn't final yet and, and, and we've been on four days, so I'm thinking ""No, but thanks.""",Powerful,"['Rachel Green', 'Rachel Green', 'Joshua Burgin', 'Rachel Green', 'Joshua Burgin', 'Joshua Burgin']",6
s04,e20,c08,u019,Gunther,YOU IDIOT!!!!!,Mad,['Joshua Burgin'],1
s04,e20,c09,u002,Sleep Clinic Worker,"Your name, please?",Peaceful,['Joey Tribbiani'],1
s04,e20,c09,u003,Joey Tribbiani,Joey Tribbiani.,Joyful,['Joey Tribbiani'],1
s04,e20,c09,u004,Sleep Clinic Worker,"Um-hmm, and did you stay up all night in preparation for your sleep study. Uh, sir?",Powerful,['Joey Tribbiani'],1
s04,e20,c09,u005,Chandler Bing,Yes he did.,Neutral,['Joey Tribbiani'],1
s04,e20,c09,u006,Sleep Clinic Worker,"Alll right, we'll call you in a few minutes.",Powerful,"['Sleep Clinic Worker', 'Joey Tribbiani']",2
s04,e20,c09,u008,Chandler Bing,"Hey, check out that girl! She is really hot!",Powerful,['#GENERAL#'],1
s04,e20,c09,u009,Joey Tribbiani,"Yeah, she is. Wow! How you doin'?",Peaceful,[],0
s04,e20,c09,u011,Joey Tribbiani,What?!,Neutral,[],0
s04,e20,c09,u012,Chandler Bing,You're coming on to the entire room! I'm Chandler.,Peaceful,"['Chandler Bing', 'Chandler Bing']",2
s04,e20,c09,u013,Woman,I'm Marjorie.,Peaceful,"['Marjorie', 'Marjorie']",2
s04,e20,c09,u014,Chandler Bing,Hi.,Peaceful,[],0
s04,e20,c09,u015,Marjorie,Hi.,Peaceful,[],0
s04,e20,c09,u016,Chandler Bing,You mind if I...,Peaceful,"['Marjorie', 'Chandler Bing']",2
s04,e20,c09,u017,Marjorie,"No, please.",Peaceful,[],0
s04,e20,c09,u019,Chandler Bing,"So uh, what are you in for?",Peaceful,['Marjorie'],1
s04,e20,c09,u020,Marjorie,I talk in my sleep.,Joyful,"['Marjorie', 'Marjorie']",2
s04,e20,c09,u021,Chandler Bing,"What a coincidence, I listen in my sleep.",Peaceful,"['Chandler Bing', 'Chandler Bing']",2
s04,e20,c09,u022,Joey Tribbiani,So why don't you give me your number?,Sad,"['Marjorie', 'Joey Tribbiani', 'Marjorie']",3
s04,e20,c10,u002,Monica Geller,"Okay, ready?",Neutral,[],0
s04,e20,c10,u003,Phoebe Buffay,Yeah.,Neutral,[],0
s04,e20,c10,u004,Monica Geller,Okay.,Neutral,[],0
s04,e20,c10,u006,Phoebe Buffay,I got it! Mine!,Joyful,['Phoebe Buffay'],1
s04,e20,c10,u007,Monica Geller,Congratulations!,Joyful,[],0
s04,e20,c10,u008,Phoebe Buffay,Thank you!,Joyful,['Monica Geller'],1
s04,e20,c10,u009,Monica Geller,Okay! My turn! My turn!,Neutral,['Monica Geller'],1
s04,e20,c10,u010,Phoebe Buffay,"Okay! Okay, ready?",Neutral,[],0
s04,e20,c10,u011,Monica Geller,Yeah.,Neutral,[],0
s04,e20,c10,u012,Phoebe Buffay,Okay.,Neutral,[],0
s04,e20,c10,u013,Monica Geller,That was a terrible throw!!,Sad,[],0
s04,e20,c10,u014,Phoebe Buffay,I'm not gonna right to you! That's not real!,Neutral,[],0
s04,e20,c10,u015,Monica Geller,"Look at me! My big concern is what's real?! Oh my God. We're really sad, aren't we?",Sad,['Monica Geller'],1
s04,e20,c10,u016,Phoebe Buffay,"Yeah, I think we are.",Sad,"['Phoebe Buffay', 'Phoebe Buffay', 'Monica Geller']",3
s04,e20,c10,u017,Monica Geller,This isn't even my dress.,Neutral,['Monica Geller'],1
s04,e20,c10,u018,Phoebe Buffay,"Well, at least you didn't rent yours from a store called, ""It's Not Too Late.""",Peaceful,"['Monica Geller', 'Monica Geller', 'Non-Entity']",3
s04,e20,c10,u019,Monica Geller,I'm changing out of this.,Neutral,['Monica Geller'],1
s04,e20,c10,u020,Phoebe Buffay,Me too.,Neutral,['Phoebe Buffay'],1
s04,e20,c10,u021,Monica Geller,In like a half-hour?,Neutral,[],0
s04,e20,c10,u022,Phoebe Buffay,Me too.,Neutral,['Phoebe Buffay'],1
s04,e20,c10,u023,Monica Geller,"Okay, throw it straight this time.",Neutral,['Non-Entity'],1
s04,e20,c10,u024,Phoebe Buffay,Okay.,Neutral,[],0
s04,e20,c10,u026,Monica Geller,I'm getting married next!!,Joyful,['Monica Geller'],1
s04,e20,c10,u027,Phoebe Buffay,Yay!,Joyful,[],0
s04,e20,c11,u002,Phoebe Buffay,I hate my regular clothes now! Y'know? I look down and-and I know that this isn't gonna be the most special day of my life.,Peaceful,[],0
s04,e20,c11,u003,Monica Geller,"Yeah. I mean it was kinda fun for a while, but didn't you start feeling silly?",Powerful,"['Monica Geller', 'Non-Entity', 'Phoebe Buffay']",3
s04,e20,c11,u004,Phoebe Buffay,I guess.,Sad,['Phoebe Buffay'],1
s04,e20,c11,u006,Phoebe Buffay,Oh my God!,Powerful,[],0
s04,e20,c11,u007,Monica Geller,Oh God.,Powerful,[],0
s04,e20,c11,u008,Phoebe Buffay,"Oh, you're such a cheater!",Powerful,['Monica Geller'],1
s04,e20,c11,u009,Chandler Bing,Hello! Little ones.,Powerful,[],0
s04,e20,c11,u010,Monica Geller,Hey!,Powerful,[],0
s04,e20,c11,u011,Phoebe Buffay,Hey!,Peaceful,[],0
s04,e20,c11,u012,Monica Geller,"So, is Joey gonna stop snoring?",Peaceful,['Joey Tribbiani'],1
s04,e20,c11,u013,Chandler Bing,"Yep! And! A beautiful woman agreed to go out with me. Joey wanted to ask her out, but uh, she picked me.",Joyful,[],0
s04,e20,c11,u014,Phoebe Buffay,"Oh, how'd that happen?",Powerful,[],0
s04,e20,c11,u015,Chandler Bing,Because I'm cooler.,Neutral,['Chandler Bing'],1
s04,e20,c11,u016,Monica Geller,"No, seriously.",Sad,[],0
s04,e20,c11,u017,Chandler Bing,"Well she's, she's the kinda girl-Joey was unconscious.",Peaceful,"['Marjorie', 'Marjorie', '#GENERAL#', 'Joey Tribbiani']",4
s04,e20,c11,u019,Joey Tribbiani,Hey you guys! What's happening?,Powerful,[],0
s04,e20,c11,u020,Monica Geller,Oh my God!,Peaceful,[],0
s04,e20,c11,u021,Phoebe Buffay,What is that?,Peaceful,[],0
s04,e20,c11,u022,Joey Tribbiani,"Oh, they gave it to me at the sleep clinic, and it's gonna help me not to snore.",Peaceful,"['#GENERAL#', 'Non-Entity', 'Joey Tribbiani', 'Non-Entity', 'Joey Tribbiani']",5
s04,e20,c11,u023,Monica Geller,"Well, are you asleep right now, Joe? 'Cause I don't think you have to wear it unless you are!",Peaceful,"['Monica Geller', 'Joey Tribbiani', 'Non-Entity', 'Joey Tribbiani']",4
s04,e20,c11,u024,Joey Tribbiani,I know I don't have too! It tastes good.,Peaceful,['Non-Entity'],1
s04,e20,c11,u025,Chandler Bing,"Plus, you look cool.",Joyful,['Joey Tribbiani'],1
s04,e21,c02,u002,Emily Waltham,So what did he decide? Does your Uncle Nathan get an invite or not?,Scared,"['Ross Geller', '#GENERAL#']",2
s04,e21,c02,u003,Ross Geller,"Ohh, God, nobody likes him, and he's so cheap, he'd never fly to London in a million years. Yeah, invite him? Hey, did I do these neat enough?",Scared,['#OTHER#'],1
s04,e21,c02,u004,Emily Waltham,"Yeah, they're fine.",Joyful,"['Ross Geller', 'Emily Waltham']",2
s04,e21,c02,u005,Ross Geller,Yeah?,Peaceful,[],0
s04,e21,c02,u006,Emily Waltham,"If anyone asks, we'll just say Ben addressed them. Oh! So you invited Rachel then?",Powerful,[],0
s04,e21,c02,u007,Ross Geller,Sure. Why not?,Peaceful,[],0
s04,e21,c02,u008,Emily Waltham,Really?,Scared,[],0
s04,e21,c02,u009,Ross Geller,Yeah?,Peaceful,[],0
s04,e21,c02,u010,Emily Waltham,I don't think I'd be comfortable with any of my old lovers there.,Powerful,"['Emily Waltham', 'Emily Waltham', 'Emily Waltham']",3
s04,e21,c02,u011,Ross Geller,"Wait-wait-wait, do you, do you think, maybe we shouldn't invite her?",Peaceful,"['Emily Waltham', 'Emily Waltham', 'Ross Geller', 'Emily Waltham', 'Rachel Green']",5
s04,e21,c02,u012,Emily Waltham,"Oh, no-no, y'know I absolutely adore Rachel it's just that, well it might be a awkward for you. But it's absolutely your decision. More tea?",Sad,"['Non-Entity', 'Ross Geller']",2
s04,e21,c02,u013,Ross Geller,Yeah sure.,Peaceful,[],0
s04,e21,c02,u014,Emily Waltham,Earl Grey?,Mad,['Non-Entity'],1
s04,e21,c02,u015,Ross Geller,"Huh? Yeah, fine, invite whoever you want.",Peaceful,['Emily Waltham'],1
s04,e21,c03,u002,Ross Geller,"I don't want to be single, okay? I just... I just- I just wanna be married again!",Mad,['Ross Geller'],1
s04,e21,c03,u004,Chandler Bing,And I just want a million dollars!,Peaceful,['Chandler Bing'],1
s04,e21,c03,u005,Monica Geller,Rachel?!,Scared,['Rachel Green'],1
s04,e21,c03,u006,Rachel Green,"Oh God Monica hi! I just went to your building and you weren't there and then this guy with a big hammer said you might be here and you are, you are!",Mad,"['Rachel Green', 'Monica Geller', 'Monica Geller', 'Man 1', 'Monica Geller', 'Monica Geller', 'Monica Geller']",7
s04,e21,c03,u008,Monica Geller,"Okay, everybody, this is Rachel, another Lincoln High survivor. This is everybody, this is Chandler, and Phoebe, and Joey, and- you remember my brother Ross?",Powerful,"['Chandler Bing', 'Phoebe Buffay', 'Joey Tribbiani', 'Rachel Green', 'Monica Geller', 'Ross Geller', 'Ross Geller']",7
s04,e21,c03,u009,Rachel Green,"Hi, sure!",Peaceful,[],0
s04,e21,c03,u010,Ross Geller,Hi.,Neutral,[],0
s04,e21,c04,u002,Ross Geller,"You know you probably didn't know this, but back in high school, I had a, um, major crush on you.",Peaceful,"['Rachel Green', 'Rachel Green', 'Ross Geller', 'Rachel Green']",4
s04,e21,c04,u003,Rachel Green,I knew.,Neutral,['Rachel Green'],1
s04,e21,c04,u004,Ross Geller,You did! Oh.... I always figured you just thought I was Monica's geeky older brother.,Powerful,[],0
s04,e21,c04,u005,Rachel Green,I did.,Peaceful,['Rachel Green'],1
s04,e21,c04,u006,Ross Geller,"Oh. Listen, do you think- and try not to let my intense vulnerability become any kind of a factor here-but do you think it would be okay if I asked you out? Sometime? Maybe?",Powerful,"['Rachel Green', 'Ross Geller', 'Rachel Green', 'Non-Entity', 'Ross Geller', 'Rachel Green']",6
s04,e21,c04,u007,Rachel Green,"Yeah, maybe...",Powerful,[],0
s04,e21,c04,u008,Ross Geller,"Okay... okay, maybe I will...",Powerful,['Ross Geller'],1
s04,e21,c05,u002,Ross Geller,"See, I see.... big passion in your future.",Powerful,['Rachel Green'],1
s04,e21,c05,u003,Rachel Green,Really?,Neutral,[],0
s04,e21,c05,u004,Ross Geller,I do.,Neutral,['Ross Geller'],1
s04,e21,c05,u005,Rachel Green,"Oh Ross, you're so great.",Joyful,"['Ross Geller', 'Ross Geller']",2
s04,e21,c05,u007,Joey Tribbiani,It's never gonna happen.,Neutral,['Non-Entity'],1
s04,e21,c06,u002,Ross Geller,"Hey, I have a question. Well, actually, it's not so much a question as.. more of a general wondering... ment.",Neutral,['Non-Entity'],1
s04,e21,c06,u003,Rachel Green,Okay.,Neutral,[],0
s04,e21,c06,u004,Ross Geller,"Okay. Umm, for a while now, I've been wanting to, um....",Neutral,['Ross Geller'],1
s04,e21,c06,u005,Rachel Green,Ohhh!!!!,Scared,[],0
s04,e21,c06,u006,Ross Geller,"Yes, yes, that's right...",Neutral,[],0
s04,e21,c06,u007,Rachel Green,"Oh, look at the little cat! Look at it!",Joyful,['Non-Entity'],1
s04,e21,c06,u008,Ross Geller,What? Ow!,Scared,[],0
s04,e21,c06,u010,Joey Tribbiani,"I'm on top of the world, looking down on creation and the only explanation I can find...",Joyful,['#GENERAL#'],1
s04,e21,c07,u002,Rachel Green,"All right, listen, missy. If you want this cart, you're gonna have to take me with it!",Mad,"['Woman 1', 'Woman 1', 'Rachel Green', 'Non-Entity']",4
s04,e21,c07,u004,Rachel Green,Yes! Did you see that?,Joyful,['Ross Geller'],1
s04,e21,c07,u005,Ross Geller,"You were incredible! Brand new woman, ladies and gentlemen.",Joyful,['Rachel Green'],1
s04,e21,c07,u006,Rachel Green,I could not have done this without you.,Powerful,"['Rachel Green', 'Ross Geller']",2
s04,e21,c07,u008,Ross Geller,"Ok, um, uh, more clothes in the dryer? I'm fine, I'm fine.",Peaceful,"['Ross Geller', 'Ross Geller']",2
s04,e21,c08,u002,Ross Geller,You had no right to tell me you ever had feelings for me.,Mad,"['Rachel Green', 'Ross Geller', 'Rachel Green', 'Ross Geller']",4
s04,e21,c08,u003,Rachel Green,What?,Sad,[],0
s04,e21,c08,u004,Ross Geller,I was doing great with Julie before I found out about you.,Mad,"['Ross Geller', 'Julie', 'Ross Geller', 'Rachel Green']",4
s04,e21,c08,u005,Rachel Green,"Hey, I was doin' great before I found out about you. You think it's easy for me to see you with Julie?",Mad,"['Ross Geller', 'Non-Entity', 'Rachel Green', 'Ross Geller', 'Julie']",5
s04,e21,c08,u007,Ross Geller,"The point is I... I don't need this right now, OK. It, it's too late, I'm with somebody else, I'm happy. This ship has sailed.",Mad,['Ross Geller'],1
s04,e21,c08,u009,Rachel Green,"Alright, fine, you go ahead and you do that, alright Ross.",Mad,"['Ross Geller', 'Ross Geller', 'Ross Geller']",3
s04,e21,c08,u010,Ross Geller,Fine.,Mad,[],0
s04,e21,c08,u011,Rachel Green,'Cause I don't need your stupid ship.,Mad,"['Rachel Green', 'Ross Geller']",2
s04,e21,c08,u012,Ross Geller,Good.,Mad,[],0
s04,e21,c08,u013,Rachel Green,Good.,Mad,[],0
s04,e21,c09,u002,Rachel Green,Ross do you realise this is the first time in my life I'm doing something I actually care about. This is the first time in my life I'm doing something that I'm actually good at. I mean. if you don't get that...,Powerful,"['Rachel Green', 'Rachel Green']",2
s04,e21,c09,u003,Ross Geller,"No, hey, I get that, okay, I get that big time. And I'm happy for ya, but I'm tired of having a relationship with your answering machine! Okay, I don't know what to do anymore.",Sad,"['Ross Geller', 'Rachel Green', 'Ross Geller', 'Rachel Green']",4
s04,e21,c09,u004,Rachel Green,Well neither do I!,Peaceful,['Rachel Green'],1
s04,e21,c09,u005,Ross Geller,Is this about Mark?,Scared,['Mark Robinson'],1
s04,e21,c09,u006,Rachel Green,Oh my God.,Scared,[],0
s04,e21,c09,u007,Ross Geller,"Okay, it's not, it's not.",Mad,"['Non-Entity', 'Non-Entity']",2
s04,e21,c09,u008,Rachel Green,"Oh my God. I cannot keep having this same fight over and over again, Ross, no, you're, you're, you're making this too hard.",Powerful,"['Rachel Green', 'Ross Geller', 'Ross Geller', 'Ross Geller', 'Ross Geller']",5
s04,e21,c09,u009,Ross Geller,"Oh I'm, I'm making this too hard. Okay, what do you want me to do.",Peaceful,"['Rachel Green', 'Ross Geller']",2
s04,e21,c09,u010,Rachel Green,"I don't know, I don't know. Urrrgh! Look, maybe we should take a break.",Scared,['Non-Entity'],1
s04,e21,c09,u011,Ross Geller,"Okay, okay, fine, you're right. Let's ah, let's take a break, let's cool off, okay, let's get some frozen yogart, or something..",Powerful,"['Ross Geller', 'Rachel Green', 'Ross Geller', 'Rachel Green', 'Ross Geller', 'Rachel Green', 'Ross Geller', 'Rachel Green']",8
s04,e21,c09,u012,Rachel Green,No. A break from us.,Sad,"['Ross Geller', 'Rachel Green']",2
s04,e21,c10,u002,Chloe,Do I know why we're rushing?,Scared,"['Chloe', 'Ross Geller', 'Chloe']",3
s04,e21,c10,u003,Ross Geller,"Yeah, y'know the ah, the girlfriend I told you about last night? Well it turns out she ah, she wants to get back together with me. Oh, I found it!!",Peaceful,"['Non-Entity', 'Rachel Green', 'Rachel Green', 'Ross Geller']",4
s04,e21,c10,u004,Chloe,That's so great for you guys!,Joyful,"['Ross Geller', 'Rachel Green']",2
s04,e21,c10,u005,Ross Geller,Yeah!,Scared,[],0
s04,e21,c10,u007,Chloe,"Good luck, with your girlfriend.",Joyful,"['Ross Geller', 'Rachel Green']",2
s04,e21,c10,u008,Ross Geller,"Oh, thank you. Hey, hey. Rachel!!!!",Scared,[],0
s04,e21,c10,u009,Rachel Green,"Hi. Ohhh, you got my message.",Joyful,"['Ross Geller', 'Rachel Green']",2
s04,e21,c10,u010,Ross Geller,"Yeah, oh hey, you are right on time.",Scared,['Rachel Green'],1
s04,e21,c10,u011,Rachel Green,So what do you say? Can I be your girlfriend again?,Peaceful,"['Rachel Green', 'Ross Geller', '#GENERAL#']",3
s04,e21,c10,u012,Ross Geller,"Yes, you can, very much.",Powerful,['Rachel Green'],1
s04,e21,c10,u014,Ross Geller,Ahhhh!!,Scared,[],0
s04,e21,c11,u002,Rachel Green,"Y'know what, I want you to leave! Get outta here!",Mad,[],0
s04,e21,c11,u003,Ross Geller,No!!,Mad,[],0
s04,e21,c11,u004,Rachel Green,Just get out! Now!!,Mad,[],0
s04,e21,c11,u005,Ross Geller,No!! No!! I wanna stay. I wanna talk about this.,Powerful,[],0
s04,e21,c11,u006,Rachel Green,Okay! All right! How was she?,Neutral,[],0
s04,e21,c11,u008,Chandler Bing,Uh-oh.,Scared,[],0
s04,e21,c11,u010,Ross Geller,What?,Neutral,[],0
s04,e21,c11,u011,Rachel Green,Was she good?,Neutral,['#GENERAL#'],1
s04,e21,c11,u013,Joey Tribbiani,Don't answer that.,Neutral,[],0
s04,e21,c11,u015,Rachel Green,"Come on Ross! You said you wanted to talk about it, let's talk about it!! How was she?",Mad,"['Ross Geller', 'Ross Geller', 'Non-Entity', 'Ross Geller', 'Rachel Green', 'Non-Entity']",6
s04,e21,c11,u016,Ross Geller,She was...,Scared,['Chloe'],1
s04,e21,c11,u018,Joey Tribbiani,Awful! Horrible!,Mad,[],0
s04,e21,c11,u019,Chandler Bing,She was not good. Not good.,Neutral,[],0
s04,e21,c11,u020,Joey Tribbiani,She was nothing compared to you.,Neutral,"['Chloe', 'Rachel Green']",2
s04,e21,c11,u022,Ross Geller,"She, she was different.",Peaceful,"['Chloe', 'Chloe']",2
s04,e21,c11,u024,Joey Tribbiani,Ewwwww!,Neutral,['Non-Entity'],1
s04,e21,c11,u025,Chandler Bing,Uh-oh.,Scared,[],0
s04,e21,c11,u027,Rachel Green,Good different?,Neutral,[],0
s04,e21,c11,u028,Ross Geller,Nobody likes change.,Neutral,[],0
s04,e21,c11,u030,Ross Geller,"What? Okay, okay, okay, okay.",Neutral,[],0
s04,e21,c14,u002,Rachel Green,You seem to really like her.,Joyful,"['Ross Geller', 'Emily Waltham']",2
s04,e21,c14,u003,Ross Geller,"Yeah, I really do. Yeah, but what am I gonna do, I mean we-we both agreed that it was gonna be a two-week thing, y'know no commitment.",Neutral,"['Ross Geller', 'Ross Geller', 'Ross Geller', 'Emily Waltham', 'Rachel Green', 'Ross Geller', 'Emily Waltham', 'Rachel Green', 'Non-Entity']",9
s04,e21,c14,u004,Rachel Green,"Ross, that girl just spent the entire evening talking to your friends, asking to hear stories about you, looking through Monica's photo albums, I mean you don't do that if you're just in it for two weeks.",Neutral,"['Ross Geller', 'Emily Waltham', 'Ross Geller', 'Ross Geller', 'Monica Geller', 'Rachel Green', 'Emily Waltham', 'Emily Waltham', 'Non-Entity']",9
s04,e21,c14,u005,Ross Geller,You think?,Neutral,['Rachel Green'],1
s04,e21,c14,u006,Rachel Green,"Yeah, you got like 14 hours until she has to be at the airport, and you're sitting here in the hallway with a 28-year-old cheerleader with a fat lip.",Neutral,"['Ross Geller', 'Emily Waltham', 'Ross Geller']",3
s04,e21,c14,u007,Ross Geller,"Hey, you're right.",Joyful,['Rachel Green'],1
s04,e21,c14,u008,Rachel Green,Yeah.,Joyful,[],0
s04,e21,c16,u002,Rachel Green,Who's this from?,Neutral,[],0
s04,e21,c16,u003,Chandler Bing,"Oh, that's Ross's.",Joyful,['Ross Geller'],1
s04,e21,c16,u004,Rachel Green,Oh... Oh my God. He remembered.,Powerful,[],0
s04,e21,c16,u005,Phoebe Buffay,Remembered what?,Neutral,[],0
s04,e21,c16,u006,Rachel Green,"It was like months ago. We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl. Oh! I can't believe he remembered!",Joyful,"['Ross Geller', 'Phoebe Buffay', 'Rachel Green', 'Rachel Green', 'Rachel Green', 'Ross Geller', 'Non-Entity', 'Rachel Green', '#GENERAL#', 'Rachel Green', 'Rachel Green']",11
s04,e21,c16,u007,Phoebe Buffay,"Oh, it's so pretty. This must have cost him a fortune.",Joyful,['Ross Geller'],1
s04,e21,c16,u008,Monica Geller,I can't believe he did this.,Joyful,"['Monica Geller', 'Ross Geller']",2
s04,e21,c16,u009,Chandler Bing,"Come on, Ross? Remember back in college, when he fell in love with Carol and bought her that ridiculously expensive crystal duck?",Joyful,"['Ross Geller', 'Carol Willick', '#OTHER#']",3
s04,e21,c16,u011,Rachel Green,What did you just say?,Scared,['Chandler Bing'],1
s04,e21,c16,u012,Chandler Bing,F-hah.... flennin....,Scared,[],0
s04,e21,c16,u013,Rachel Green,Oh.... my God.,Joyful,['Rachel Green'],1
s04,e21,c21,u002,Ross Geller,"Rach, I got a message from you.",Joyful,"['Rachel Green', 'Ross Geller', 'Rachel Green']",3
s04,e21,c21,u004,Rachel Green,"Oh my God. Oh my God Ross, no, hang up the phone, give me the phone Ross, give me the phone, give me the phone, give me the. . .",Scared,"['Rachel Green', 'Ross Geller', 'Rachel Green', 'Rachel Green', 'Rachel Green']",5
s04,e21,c21,u005,Ross Geller,You're over me?,Sad,"['Rachel Green', 'Ross Geller']",2
s04,e21,c21,u006,Rachel Green,Ohhhhhhhh God.,Peaceful,['Non-Entity'],1
s04,e21,c21,u007,Ross Geller,"Wha... you're uh, you're, you're over me?",Sad,"['Rachel Green', 'Rachel Green', 'Rachel Green', 'Ross Geller']",4
s04,e21,c21,u008,Rachel Green,"Ohh, ohh.",Sad,[],0
