season_id,episode_id,scene_id,plot
s09,e04,c11,No plot availble for scene
s09,e04,c12,No plot availble for scene
s09,e05,c01,Rachel is trying to arrange a dinner reservation for a group .
s09,e05,c02,"Chandler learns that it 's legal to smoke in offices with 15 people or less in Oklahoma during a work meeting in Tulsa . Chandler is talked into having a cigarette by one of Chandler 's coworkers . As Chandler permits everybody to smoke , Chandler ca n't resist it himself anymore and smokes a cigarette . Claudia asks if her smoking is bothersome ."
s09,e05,c03,No plot availble for scene
s09,e05,c04,"When Ross insists on Rachel leaving , Ross accidentally locks Ross and Rachel out of their apartment , with Emma still inside . Rachel is too worried about Emma and wants Ross to knock the door down , leading to a funny argument between the Ross and Rachel . Rachel has problems leaving Emma alone for the first time . Emma gets accidentally locked alone in the apartment"
s09,e05,c05,"Joey arrives quickly , but the rest of the Friends have their own problems . Joey complains about only having one lunch while waiting at the restaurant ."
s09,e05,c06,"As their dinner is already ruined , Phoebe leaves . As Monica is ovulating , Monica wants to try to have a baby with Chandler , but then Monica finds out that Chandler did smoke and gets upset about it . Monica and Chandler are late because they fight over the fact that Chandler 's started smoking again ; and because Monica 's ovulating and wants to conceive ."
s09,e05,c07,"However , only Rachel and Joey make it on time ."
s09,e05,c08,"Joey struggles with hunger , but in the end gets to eat everyone 's food . As the others are already running 40 minutes late , the waiter wants Joey and Phoebe to move to a smaller table so that other customers can take the big table . Phoebe and Joey are trying to hold a table for their friends , and Phoebe leaves the table after Joey leaves for the bathroom . As it 's again 20 minutes later , nobody has arrived yet and Joey becomes hungry , they agree to move to a smaller table and just order . The Maitre D ' asks Phoebe to move and she caves ."
s09,e05,c09,"Monica and Chandler have some witty banter about their sexual history while preparing for intercourse , Monica apologizes to Chandler for coming down so hard on him previously . Chandler apologizes for smoking and promises to hide it better in the future ."
s09,e05,c10,"Ms. Geller , Ross , and Rachel all storm into the apartment , and Ms. Geller tells an embarassing story about Ross . Rachel forgot Emma and promises to never leave Emma again"
s09,e05,c11,No plot availble for scene
s09,e05,c12,No plot availble for scene
s09,e05,c13,No plot availble for scene
s09,e06,c01,Monica tells Chandler that a man called Jeffrey from Monica 's new job is the funniest guy Monica has ever met . Monica calls to tell Chandler that Monica loves Monica 's new job . Monica had a great day at the new job and was extremely excited
s09,e06,c02,"Phoebe and Mike take the next step in their relationship , by exchanging apartment keys . Phoebe says Phoebe is seeing someone and tells him about Mike . Joey tactlessly interrupts an amorous couple and makes them uncomfortable ."
s09,e06,c03,"Emma 's parents interview prospective nannies , but find it is a difficult task indeed ."
s09,e06,c04,David turns up out of the blue as David is in New York for a couple of days . David and Monica flirt over David 's sudden arrival .
s09,e06,c05,Phoebe is seeing two men and wants advice from Monica . Monica gives advice to someone who is interested in two men .
s09,e06,c06,"Monica 's excitement about her new place of work does n't really phase Chandler , until she mentions that one of her co-workers ( Jeffery ) is the funniest guy she 's ever met . Phoebe and Monica listen to a few bad jokes"
s09,e06,c07,No plot availble for scene
s09,e06,c08,Chandler wants to make a joke about firetrucks only to be frustrated when the joke is foiled .
s09,e06,c09,Phoebe says Phoebe is n't seeing anyone and David shows up the next day with a bottle of lemon flavored vodka .
s09,e06,c10,"Rachel and Ross hire a male nanny ( Sandy ) to care for Emma , but Sandy is too sensitive for Ross 's comfort . Sandy is shown to be overly sensitive , crying after they hire him and crying with Rachel when he explains how he proposed to his fiance . A discussion is had about Sandy babysitting the twins ."
s09,e06,c11,Phoebe and David are kissing in the apartment when Mike walks in unexpectedly . Phoebe is cheating on Mike and Mike catches her in the act
s09,e06,c12,No plot availble for scene
s09,e06,c13,No plot availble for scene
s09,e06,c14,Sandy introduces The Snufflebumps .
s09,e06,c15,"Rachel loves him and despite Ross being uncomfortable with it , allows her to hire him . Rachel now also enters the kitchen Rachel defends Sandy 's behavior as a nanny ."
s09,e06,c16,No plot availble for scene
s09,e06,c17,"Monica tells Chandler that Geoffrey is not funny anymore , but after Chandler leaves , Monica tells Joey that Monica still thinks Geoffrey is funny . As Chandler is leaving to go back to Tulsa , Monica says that Jeffrey told a very sexist joke and is n't funny anymore which pleases Chandler . Joey asks if Geoffrey really made a sexist joke ."
s09,e06,c18,No plot availble for scene
s09,e06,c19,Sandy tells a joke .
s09,e07,c01,No plot availble for scene
s09,e07,c02,"Joey contemplates investing in an Emu farm , but Monica says he should invest in real estate , and suggests her ex-boyfriend Richard 's apartment , which is up for sale . Joey earned too much money to keep hiding it , so Monica suggests investing in real estate , such as Richard 's apartment for sale ; Chandler accompanies Joey , and they find a videotape marked ' Monica . ' Joey asks about investments and where to put them ."
s09,e07,c03,Monica and Rachel help their friend to prepare to meet her boyfriend 's parents
s09,e07,c04,"Rachel later tries to get another laugh out of Emma , but is unable to and resorts to rapping ' Baby 's Got Back ' herself , and it works . Soon , both Ross and Rachel are singing the entire song to the baby as well as acting out a provocative dance number when the rest of the gang catch them . Ross talks about rapping Baby 's Got Back to Emma ."
s09,e07,c05,"While Joey and Chandler look over Richard 's apartment , Chandler finds ( and steals ) a video tape with Monica 's name on it , worried about what might be on it . Chandler finds a tape with Monica 's name on it while touring Richard 's apartment with Catherine , the listing agent ."
s09,e07,c06,"Phoebe has Phoebe first dinner with boyfriend Mike 's classy parents , Theodore and Bitzy Hannigan , and some boring acquaintances , but despite a chance to seem classy and ' normal ' , Phoebe disappoints Mike 's parents . MIKE LIKE HIS PARANTS AND HE IS RICH"
s09,e07,c07,No plot availble for scene
s09,e07,c08,"Chandler confirms that it 's a sex tape , and Monica tries to calm Chandler down , until Monica realizes that it 's not Monica on the tape ; then Monica is upset that Richard taped over her . Joey is shocked when the video suddenly changes from a football match to a sex tape ."
s09,e07,c09,"Ross makes Emma laugh for the first time , by singing"
s09,e07,c10,"Phoebe goes to dinner at Mike 's parents place , and makes a terrible impression ; but learns that Mike loves Phoebe . Bitsy serves veal for dinner ."
s09,e07,c11,"After watching the tape , Monica tells Chandler that it is n't Monica 's ( saying that the tape showed ' Monica ' wearing cowboy boots , but says Monica has never wore them in Monica 's life . ) She confronts Chandler about steeling a sex tape of her from Richard 's apartment ."
s09,e07,c12,"But Mike sides with Phoebe and saying that Bitsy and Theodore are too boring and Bitsy and Theodore 's guests , and even calls Phoebe the woman Mike loves . ' Bitsy is hostile towards Phoebe and speaks rudely about Phoebe , who is in earshot ."
s09,e07,c13,"Phoebe , Mike , Chandler , Monica , and Monica walk in to see Rachel acting rapping and dancing , somewhat crudely , for Emma ."
s09,e08,c01,No plot availble for scene
s09,e08,c02,"Chandler convinces Monica to use the good china dishes for Thanksgiving . During dinner , Monica stays extremely hostile for the sake of the plates . Chandler broke Monica 's plates and is trying to keep Monica from finding out . Phoebe comes up with the lie of "" I had a family emergency "" , which Joey decides is perfect . Later that night , he manages to tape up the box without letting Monica know they are broken . Joey walks in and thanks Phoebe for the lying advice and that the producers Chandler is packing up broken plates that Chandler does n't want Monica to know are broken . Chandler is packing Monica 's broken plates back into the box of which Monica is unaware are broken . Joey says that he lied to Joey 's boss about a family emergency and thanks Phoebe for teaching Joey how to lie . Joey lies to his producer . Joey unintentionally informs Monica that Monica 's plates are broken ."
s09,e09,c01,"Joey gets Knicks tickets for himself and Chandler , but Chandler wants to be with Monica . Joey has gotten Chandler court - side tickets for the Knicks game . Jo Lynn is talking about cats , Joey has tickets to a game , and Monica is feeling lonely because of a long distance relationship ."
s09,e09,c02,No plot availble for scene
s09,e09,c03,"Chandler wants to go , but Chandler has to tell Monica Chandler 's doing so - not an easy task since Monica 's been waiting to meet him for a whole week . Chandler gets home to stay with Monica , but Chandler ca n't talk to Joey as Chandler has n't told Joey he 'll be coming home . Two guys in the bar sent drinks to Rachel and Phoebe . Monica and Chandler try to fool Joey so that they can get rid on Joey , but Joey figures everything out . Chandler and Monica promise not to lie to Joey again , and that Chandler and Monica do n't think Joey is an ignorant fool . Phoebe and Rachel talk about Rachel 's relationship with Ross On girls ' night out , Rachel and Phoebe meet two guys . Rachel states that Rachel and Phoebe are not at the bar to meet guys , as Phoebe has a boyfriend and Rachel has a baby and Ross . Rachel tells Phoebe that she had eye contact with Ross ."
s09,e09,c04,"Monica and Chandler are having an affair and staying in Joey'a apartment when Monica asks Chandler to tell Joey that Chandler is in Tulsa . Chandler and Monica are discussing a method to keep Joey from finding out about Chandler and Monica 's affair . Chandler devises a plan to sneak out the fire escape , but is stopped by a giant pigeon ."
s09,e09,c05,No plot availble for scene
s09,e09,c06,No plot availble for scene
s09,e09,c07,"When Rachel realizes what Rachel done , Rachel finds that the guys are gone , so Rachel has Mike intercept all calls on Ross ' telephone . When she realizes what she 's done , Rachel finds that the guys are gone , so she has Mike intercept all calls on Ross ' telephone . Phoebe ditches them immediately , but Rachel gives one of them Phoebe 's phone number . She and Phoebe try to get home before the guy calls for her . Monica and Phoebe try to get home before the guy calls for Monica . Joe stakes out Monica and Chandler 's apartment while Mike distracts Ross"
s09,e09,c08,No plot availble for scene
s09,e09,c09,"When Chandler 's about to take off with Joey to the game , Chandler turns back to his apartment , pointing out to Joey that the game 's the next night . Monica agrees to let her husband go spend time with Joey instead of with herself"
s09,e09,c10,"She and Phoebe go to a bar , leaving Mike with Ross . However , when she talks to Phoebe and Mike as they 're leaving , Ross receives the call from Bill , the guy at the bar ."
s09,e10,c01,"He turns Phoebe down , professing Chandler 's love for Monica . Chandler has to spend Christmas in Tulsa to get paperwork done , and realizes Chandler 's the only one in his group of Friends who hates his job . Joey , Phoebe , Monica , and Ross are informed that one of their friends will not be around for the holidays ."
s09,e10,c02,"Chandler remembers past Christmases in a series of flashbacks from earlier Christmas episodes , and decides to send Chandler 's subordinates home . Wendy snuck in to the Insurance company 's christmas party and stole the ham . Chandler will therefore not be able to spend Christmas in New York with Monica and others , which makes all six of them , particularly Chandler and Monica , unhappy . Chandler 's co-workers are upset to be working Christmas Eve . Chandler feels empathy for the employees underneath Chandler , who are depressed because they ca n't spend Christmas with their families , and sends them all home . Wendy , Ken , Claudia , Bing , and others feel better after receiving a Christmas bonus ."
s09,e10,c03,No plot availble for scene
s09,e10,c04,No plot availble for scene
s09,e10,c05,Ross gets a cola and a lemon lime drink for Christmas .
s09,e10,c06,No plot availble for scene
s09,e10,c07,"One ( Wendy ) stays behind . Monica is not comfortable with Chandler working alone with Wendy . Chandler sends everyone home since it 's Christmas Eve , but Wendy stays behind to help Chandler . When Chandler hangs up the phone however , Wendy then hits on him . Wendy tells Chandler that angry insurance people are looking for their ham . Wendy is stuck on Christmas because angry insurance people are missing a ham"
s09,e10,c08,No plot availble for scene
s09,e10,c09,No plot availble for scene
s09,e10,c10,Wendy is curious what a good marriage is like .
s09,e10,c11,No plot availble for scene
s09,e10,c12,No plot availble for scene
s09,e10,c13,No plot availble for scene
s09,e10,c14,Chandler does n't want a big wedding and uses reverse psychology to get his way .
s09,e10,c15,No plot availble for scene
s09,e10,c16,No plot availble for scene
s09,e11,c01,No plot availble for scene
s09,e11,c02,"Phoebe is short for cash , so Joey gets her on Days of our Lives as an extra . He and Phoebe discuss a potential TV appearance and Phoebe greets Ross and Rachel and Emma as they get ready to go to Ralph Lauren ."
s09,e11,c03,"Chandler chooses advertising , and Monica arranges a meeting with a friend ( Steve ) in the business . Monica is trying to help Chandler choose a career ."
s09,e11,c04,Ross and Rach take their baby to Rach 's office at Ralph Lauren where they meets Gavin Mitchell who has taken Rach 's job .
s09,e11,c05,"Joey gets his friend a part as an extra on his soap opera , but she is too nervous to do play the part of a nurse with a tray of medical instruments ."
s09,e11,c06,"Chandler gets offered an unpaid internship at Steve 's agency , which might mean Chandler and Monica need to postpone having a child for a while . Chandler gives the interviewer too much information about Chandler 's sex life ."
s09,e11,c07,No plot availble for scene
s09,e11,c08,No plot availble for scene
s09,e11,c09,Ross and Rachel take Emma into Ralph Lauren to meet the staff . Rachel and Ross argue over care for Emma . Emma is going to need a nanny because the maternity leave is ending .
s09,e11,c10,Monica is desperate for a baby and wants to have sex with Chandler no matter what to make it happen . Monica insists on having sex with Chandler while Chandler and Ross try and provide a way for Chandler to worm his way out of the situation . Monica wants to make a baby with Chandler now .
s09,e11,c11,No plot availble for scene
s09,e11,c12,Ross comes over to find a replacement tie but Monica comes out of the bedroom talking about sex .
s09,e11,c13,"She however , takes it too seriously and slaps Joey in the scene . Joey says she 's a single mother doing two jobs and that he slept with her and did n't call her back ( answering Phoebe 's question to why she would n't talk to Dr. Drake Ramoray ) . Adamant Phoebe 's going to lose Phoebe job to Joey , Phoebe goes back to work the same day , instead of originally going back two weeks later . In the next scene , she 's a waitress and tells Joey she needs an explanation to not disappoint ' her fans ' . Joey discusses the role of the extra playing a waitress and a nurse , prompting other extras to reveal he has slept with them ."
s09,e11,c14,"Rachel 's maternity leave replacement is a man named Gavin who is considerate towards Rachel and Rachel 's efforts towards the job . Rachel 's maternity leave replacement , Gavin , finds crying women very uncomfortable and will do whatever possible to get the crying woman to stop crying . Racheleven brings Emma into work the following day to do a presentation but learns it is in ten minutes , and Ross wo n't be there in time to pick up Emma . Gavin however , takes care of Emma and allows Rachel to do the presentation . Gavin sacrifices Gavin 's chance to give and important presentation in order to babysit Emma ."
s09,e11,c15,"Joey allows his boss to fire Phoebe when Phoebe is arrogant towards Joey , saying Joey is threatened by Phoebe 's acting . Phoebe overestimates her acting ability and is rude to Joey , angering Joey who gives permission to the Director to fire Phoebe . Joey decides to give the director permission to fire Phoebe , and Joey recommends that the director call security because Phoebe will not leave without a fight . The director wants to fire Phoebe for overacting ."
s09,e11,c16,"Monica and Chandler discuss having a baby . Joey gets Phoebe a job doing extra work on Days Of Our Lives , but Phoebe takes Phoebe 's characters a little too seriously . Monica is skeptical at first but understands , however Monica manages to convince Chandler otherwise , while also being worried about the baby messing up the ribbon drawer . Chandler talks to his girlfriend about havin g a baby ."
s09,e12,c01,No plot availble for scene
s09,e12,c02,"Mike discovers that Phoebe has a rat in her apartment , which Phoebe treats as a pet ( or rather , as an occasional visitor for whom she puts out food ) . Mike tells Phoebe that Phoebe can not keep a rat in the apartment as it is unsanitary . Phoebe quizzes Mike on the capital of Peru ; Mike answers correctly but Phoebe responds that Mike is incorrect . Mike is disgusted to find a rat in Phoebe 's flat . Mike finds a rat in Phoebe 's cupboard , which turns out to be Phoebe 's pet rat , Bob . Mike wants to get rid of Bob the rat because Mike says Bob is extremely unsanitary ."
s09,e12,c03,Rachel can not remember Tag 's surname .
s09,e12,c04,No plot availble for scene
s09,e12,c05,"Mike sets up traps all over the place , managing to kill Bob . Mike sets up rat traps to test Bob 's neck strength , but kills Bob instead . Mike setting rat traps to kill the pet rat Bob ."
s09,e12,c06,Chandler says that once Joey makes up his mind about something Joey will have sex with it .
s09,e12,c07,Ross has asked Chandler to watch out for the nanny 's virtue .
s09,e12,c08,"Rachel continues to fight with her co-worker , Gavin ; Monica invites him to Rachel 's birthday party . Monica interrupts an argument Rach is having with Gavin"
s09,e12,c09,No plot availble for scene
s09,e12,c10,"Molly turns out to be gay . Joey 's natural instincts go crazy when Joey sees Molly , and wants to have sex with Molly , but Ross and Chandler do n't want Joey to . Joey finds Ross ' babysitter , Molly , attractive and is hitting on Molly . Ross and Chandler are against the idea of Joey trying to date Molly due to the fact that she is a lesbian . Joey soon realizes this when Molly 's girlfriend , Tabitha , comes to pick Molly up and the two women kiss . Ross , Joey , and Chandler talk about Joey 's infatuation with the new nanny when Tabatha , the nanny 's partner walks in the ruin Joey 's aspirations ."
s09,e12,c11,No plot availble for scene
s09,e12,c12,No plot availble for scene
s09,e13,c01,Ross explains that he saw Rachel kissing someone at a party .
s09,e13,c02,No plot availble for scene
s09,e13,c03,No plot availble for scene
s09,e13,c04,Ross fails miserably to pick up someone to make him feel better about not being with Rachel
s09,e13,c05,No plot availble for scene
s09,e13,c06,"Phoebe and Monica go to Mike 's piano bar where the patrons sing . Phoebe and Monica go to Mike 's piano bar , where Phoebe tries to get Monica to sing . Phoebe convinces Monica to come to Mike 's karaoke night at a bar , but tells Monica Monica does n't have to sing . Mike 's girlfriend tries to convince Monica to sing , but Monica does not want to sing ."
s09,e13,c07,"Chandler helps Ross out by doing the other one , with suprising skill . Ross goes to Central Perk to attempt to pick up girls failing drastically . Michelle asks her friend if she is unlovable ."
s09,e13,c08,"Monica is nervous about singing on stage and Mike reassures him , saying that spotlight will make her not see anyone , the crowd loves her Monica 's confidence soars but actually they are going wild because they can see through her shirt However , she gets Monica to change her mind who starts to sing and is appluaded by the mostly male audience because you can see through her shirt ."
s09,e13,c09,"Meanwhile , Joey gets Joey eyebrows waxed but it hurts after the first one is plucked so Joey leaves . Chandler does the other one for Joey after revealing how he 'd get his allowance by plucking the eyebrows out of his dad and co-workers ahead of performances . Joey goes to Chandler for help . Joey needs help shaping his eyebrows for a new headshot and gets called Ashley Judd and Victor Victora in a moment of jest ."
s09,e13,c10,Phoebe tries to inform a friend that the friend had a wardrobe malfunction while singing karaoke
s09,e13,c11,Rachel comes back in and finds Ross and Michelle already feels a connection . Michelle awkwardly oversteps her boundaries in her new relationship
s09,e13,c12,No plot availble for scene
s09,e13,c13,Phoebe states that Phoebe did not see the nipples before .
s09,e13,c14,No plot availble for scene
s09,e13,c15,Rachel is looking for a place for Rachel and Emma to live
s09,e14,c01,No plot availble for scene
s09,e14,c02,"Joey and Phoebe want Ross and Rachel to get back together , so when they ask them to set them up on blind dates , Ross and Rachel they take advantage of this and decide to set them up on terrible dates so Ross and Rachel will see how perfect Ross and Rachel are for each other ."
s09,e14,c03,Chandler is less enthusiastic about babysitting then Monica is .
s09,e14,c04,No plot availble for scene
s09,e14,c05,No plot availble for scene
s09,e14,c06,No plot availble for scene
s09,e14,c07,Chandler and Monica babysit Emma and Monica is ovulating but they ca n't have sex because of Emma .
s09,e14,c08,No plot availble for scene
s09,e14,c09,"Joey arranges for Ross to be stood up , and Phoebe arranges for Rachel to go out with Steve ( the Stoned Guy ) . Phoebe sets Rachel up with drug addict , Steve ( who previously appeared in The One With The Stoned Guy as a restaurant owner offering Monica a spot ) and Joey sets Ross up with a history teacher . Rachel sets up a friend on a bad date intentionally so that friend will get back together with Ross ."
s09,e14,c10,"Monica and Chandler take care of Emma ; when Emma falls asleep , Monica and Chandler go into the bedroom to try to make a baby of their own . Joey comes into the Apartment and overhears Monica and Chandler messing around . Joey comes into the apartment and Emma wakes up , so Joey takes Emma to Joey 's place . Monica and Chandler leave Emma to have sex , after which Joey enters and wakes Emma up . When Emma finally falls asleep Chandler and Monica go in the bedroom to have sex . Joey takes Emma from the apartment ."
s09,e14,c11,Ross finds out when a waiter offers Ross free crabcakes in a bid to get Ross to stay longer .
s09,e14,c12,"Once Chandler and Monica return from the bedroom and discover Emma is gone , Chandler and Monica panic . Chandler and Monica are getting busy in Chandler and Monica 's bedroom and come out to discover that Emma is missing . Emma turns up missing after sex in the bedroom ."
s09,e14,c13,No plot availble for scene
s09,e14,c14,No plot availble for scene
s09,e14,c15,"The waiters have a pool going to see how long it takes Steve to cry . The ending shows Ross and Joey at the restaurant trying to get free crab cakes , pretending to be stood up . However , the waiter informs them that they 're instead betting on to see how long it will take Steve to cry , which he quickly does . Ross and Ross ' friend get stood up on a double date ."
s09,e15,c01,"Chandler gets an internship in advertising . Chandler has managed to get himself placed on an internship at an advertising company , and while the internship itself is unpaid there is a possibility Chandler could get a job at the end of it if Chandler impresses enough . Joey , Monica , Ross , and Phoebe receive exciting news ."
s09,e15,c02,No plot availble for scene
s09,e15,c03,Chandler starts a new job as an intern and Chandler realizes that Chandler is much older than the other interns . The intern does n't know who Bob Hope is .
s09,e15,c04,No plot availble for scene
s09,e15,c05,"Meanwhile , When a robber who just took Ross 's wallet at gunpoint is recognized by Phoebe as Phoebe street friend Lowell , Ross learns that Phoebe used to mug people when she lived on the street . Meanwhile , When a robber who just took Ross 's wallet at gunpoint is recognized by Phoebe as her street friend Lowell , Ross learns that Phoebe used to mug people when she lived on the street . A mugger takes Ross 's wallet , threatening him with a gun ."
s09,e15,c06,"Joey arrives on the first day to find Joey far older than everyone else , but Joeyproves wit transcends generations by elaborating the only bright idea for a product which rather appeals to childish Joey , sneakers on roller blade wheels . Chandler describes the rollerskate sneakers and their slang names ."
s09,e15,c07,No plot availble for scene
s09,e15,c08,"Joey returns later that evening to audition again , even though has to relieve himself badly ."
s09,e15,c09,"Figuring having to pee "" makes ( Joey ) a really good actor "" Joey drinks everything Joey can find before heading to Joey 's final audition , which works . Chandler puts on a pear of sneakers to try and get into a younger mindset , but chandler laments at how uncomfortable the sneakers are on Chandler 's feet ."
s09,e15,c10,An indignant Ross returns to the coffee house and informs Monica about Phoebe 's previous occupation as a mugger .
s09,e15,c11,"At first Chandler 's age seems to be a problem , relative to all the young college kids ."
s09,e15,c12,"Ross is mad at Phoebe until Ross learns that Phoebe saved "" Science Boy "" for many years after stealing it from Ross during a mugging . Phoebe confronts Ross to apologize for mugging him and Ross gets upset . Later , Phoebe brings Ross a box labelled"
s09,e15,c13,"Joyes nervous energy impresses the producers and star , and Joey gets the part . Joey wets his pants at the end of an audition that made Joey very nervous . Joey is auditioning for a part in a play , but really needs to pee . Lennart is oblivious to Joey 's needs , and this obliviousness results in Joey peeing Joey 's pants . After this Joey loses control of Joey 's bladder and wets Joey 's pants while Leonard Hayes is hugging Joey . Joey implores Lennart to tell Joey something that Joey want to know and Lennart finally tells Joey that the girl loves Joey ."
s09,e15,c14,"Ross and Monica are discussing Ross 's recent mugging , when Monica reveals she knew it was Phoebe who mugged him and her plans to tell their friends . The episode ends with Monica revealing to Ross that she 's told Ross finds out that everyone knows that Phoebe mugged Ross ."
s09,e16,c01,Monica and Chandler are having money struggles with Chandler still on his unpaid internship and they both ask Joey for a loan but they do not want the other to know that they are asking . Monica suggests borrowing money from her parents to make ends meet .
s09,e16,c02,No plot availble for scene
s09,e16,c03,No plot availble for scene
s09,e16,c04,Monica reveals that Chandler has worn Monica 's makeup as part of a game .
s09,e16,c05,No plot availble for scene
s09,e16,c06,No plot availble for scene
s09,e16,c07,"Then Phoebe learns that due to Mike 's first failed marriage , Mike never wants to get married again ."
s09,e16,c08,Rachel thinks the handyman 's spirit level is a game .
s09,e16,c09,"Phoebe and Mike decide to live together ; Phoebe gets excited about the possibilities in Phoebe and Mike 's future , including marriage ."
s09,e16,c10,No plot availble for scene
s09,e16,c11,Monica and Rachel are discussing what is currently occurring and what may occur to Monica 's body during her pregnancy .
s09,e16,c12,"Chandler and Monica are a little short on funds , due to Chandler 's lack of a paying job . Monica , Rachel , and Chandler confront Joey because Joey told Chandler that Monica was getting a boob job . Later , Chandler sees that Joey has already given money to Monica so Joey makes up that Monica is getting a boob job . Rachel borrowed money that was supposed to go towards Monica 's boob job"
s09,e16,c13,No plot availble for scene
s09,e16,c14,No plot availble for scene
s09,e17,c01,Ross becomes a member of Ross 's college alumni site . Chandler jokingly interferes with a posting on the alumni website .
s09,e17,c02,Joey was upset to find Hugsy in the crib with Emma . Rachel did not know why Joey was upset . Joey surprisingly wonders why Hugsy is in the crib with Emma . Joey responds to Rachel about Emma 's love for Hugsy and how Joey too like Hugsy . Hugsy has been found sleeping in Emma 's cot .
s09,e17,c03,"When Ross annoys him and Joey , Chandler writes Phoebe wants Monica to prevent Phoebe from taking Mike back ."
s09,e17,c04,Rachel was awoken during the middle of the night and not happy about it
s09,e17,c05,This leads to Chandler posting that Ross is dead ( hit by a blimp ) . Ross is going to photo-shop some gay porn as revenge for a practical joke .
s09,e17,c06,"Phoebe and Mike struggle with Phoebe and Mike 's break - up , and are drawn back together . Monica is not fooled by a decoy phone and finds the real one ."
s09,e17,c07,"Joey buys another Huggsy , with the only difference is that there is a button on the new one and no button on Joey 's . However , even though it is exactly the same ( aside from the button ) , Emma hates the new one and wants the original . Emma does not like the new Hugsy , Emma notices that the new toy is different ."
s09,e17,c08,No plot availble for scene
s09,e17,c09,"At first , Ross plans to post doctored photos of Chandler being gay , but then mocks Chandler that Chandler 's fake comments on Ross 's death did n't get any comments ... until Ross realizes that this means none of Ross 's college friends care if Ross is dead . The two make up and , with Monica , throw a fake memorial service for Ross , where only two people show up :"
s09,e17,c10,"Joey gets another one so Joey can have the original back , but Emma does n't go for it . Finally Rachel explains that Emma loves Huggsy because it reminds Emma of Joey ( though at the last second Joey changes Joey 's mind and keeps Huggsy anyway ) . Emma wants Hugsy so Rachel tries to get Hugsy through guilt ."
s09,e17,c11,No plot availble for scene
s09,e17,c12,No plot availble for scene
s09,e17,c13,No plot availble for scene
s09,e18,c01,No plot availble for scene
s09,e18,c02,No plot availble for scene
s09,e18,c03,No plot availble for scene
s09,e18,c04,"Phoebe also fakes a phone message from the pigeon apologizing for scaring Phoebe and saying not to blame Phoebe . Gunther tells Joey , Monica , Chandler , Rachel , Ross , and Phoebe that somebody won $ 10,000 after finding a lottery ticket on the ground outside . The following day in Central Perk , Joey reveals that nobody won the jackpot . Gunther tells the group about someone winning a $ 10,000 powerball prize with a ticket found outside the coffee shop , while Phoebe tries to deflect the blame for losing the ticket . Gunther overhears and tells them that although no one won the jackpot , someone found a ticket in the street outside ( presumably theirs ) and won $ 10,000 . They glare at Phoebe who pretends to be the pigeon again ."
s09,e19,c01,"Joey is rehearsing with a fruit in Joey and Rachel 's apartment , and Rachel ends up going to the audition with him after seeing his performance ."
s09,e19,c02,No plot availble for scene
s09,e19,c03,No plot availble for scene
s09,e19,c04,No plot availble for scene
s09,e19,c05,No plot availble for scene
s09,e19,c06,Joey and Rach read a script from Joey 's soap opera .
s09,e19,c07,No plot availble for scene
s09,e19,c08,"Meanwhile , when the hotel told Chandler could n't get a refund , Chandler takes Ross along , who gets high on maple candy and shows Chandler how to take revenge when they are told no reservation was booked and must take a $ 600 suite , technically without stealing , by stocking up an absurdly greedy quantity of everything hotels supply guests , like lamp bulbs , batteries from the remote or bottles of shampoo . Chandler and Ross take complementary items from a hotel room . Chandler got a great salt and pepper shaker from the restaurant ."
s09,e19,c09,No plot availble for scene
s09,e19,c10,Chandler distracts the receptionist at the hotel .
s09,e19,c11,"Phoebe , hearing that Monica has guests standing in line outside Monica 's restaurant , decides to play Phoebe 's music there . Phoebe and Monica apologize to each other and Monica offers to make Phoebe some dinner as part of Monica 's apology . Phoebe is playing music outside Monica geller 's restaurant and tries to get customers to agree with Phoebe to keep playing the music ."
s09,e19,c12,No plot availble for scene
s09,e19,c13,No plot availble for scene
s09,e20,c01,No plot availble for scene
s09,e20,c02,No plot availble for scene
s09,e20,c03,No plot availble for scene
s09,e20,c04,Professor spafford lists off different nuts that Spafford is allergic too and Ross asks if Spafford is allergic to all nuts .
s09,e20,c05,No plot availble for scene
s09,e20,c06,Phoebe wants to know where Chandler is while at the roof party .
s09,e20,c07,No plot availble for scene
s09,e20,c08,No plot availble for scene
s09,e20,c09,No plot availble for scene
s09,e20,c10,No plot availble for scene
s09,e20,c11,No plot availble for scene
s09,e21,c01,No plot availble for scene
s09,e21,c02,No plot availble for scene
s09,e21,c03,"Chandler says that having sex in a doctors office is weird , to which Monica responds wondering why it is then okay to have sex behind a Taco Bell . Chandler admits that having sex in a doctors office ca n't be worse than having sex on a class trip to the Hershey 's factory . Monica and Chandler , who have been trying to have a baby for a year with no success , decide to go to a fertility study . Monica asks Chandler why it is weird to Chandler to have sex in a doctor Saddened by this , Monica and Chandler resolve to find another way to have kids . Chandler has a discussion about going to get fertility tests done ."
s09,e21,c04,Charlie is keen to partake in some of New York 's high culture .
s09,e21,c05,"However , Phoebe has a hard time concealing Phoebe 's identity to Rachel , Phoebe 's client , during Rachel 's massage . What Phoebe does n't tell Rachel is that Phoebe 's one of the employees at the very same massage center . Rachel has a massage appointment , and Phoebe is to be the masseuse ."
s09,e21,c06,No plot availble for scene
s09,e21,c07,"The couple meet Janice , who Chandler talks to after"
s09,e21,c08,Rachel says that Rachel feels good and asks Ikea what the capital of Sweden is .
